time,generation,consumption
2018-01-04 21:00:00,0.01,0.74
2018-01-04 22:00:00,0.01,0.59
2018-01-04 23:00:00,0.01,0.45
2018-01-05 00:00:00,0.01,0.42
2018-01-05 01:00:00,0.01,0.44
2018-01-05 02:00:00,0.01,0.42
2018-01-05 03:00:00,0.01,0.43
2018-01-05 04:00:00,0.01,0.39
2018-01-05 05:00:00,0.01,0.54
2018-01-05 06:00:00,0.01,0.57
2018-01-05 07:00:00,0.02,0.5
2018-01-05 08:00:00,0.23,0.54
2018-01-05 09:00:00,0.66,0.52
2018-01-05 10:00:00,1.26,0.89
2018-01-05 11:00:00,3.58,0.98
2018-01-05 12:00:00,3.86,0.79
2018-01-05 13:00:00,3.89,0.39
2018-01-05 14:00:00,3.55,0.39
2018-01-05 15:00:00,2.83,0.38
2018-01-05 16:00:00,1.5,0.45
2018-01-05 17:00:00,0.17,0.92
2018-01-05 18:00:00,0.01,1.22
2018-01-05 19:00:00,0.01,1.42
2018-01-05 20:00:00,0.01,0.79
2018-01-05 21:00:00,0.01,0.79
2018-01-05 22:00:00,0.01,0.88
2018-01-05 23:00:00,0.01,1.06
2018-01-06 00:00:00,0.01,0.63
2018-01-06 01:00:00,0.01,0.44
2018-01-06 02:00:00,0.01,0.44
2018-01-06 03:00:00,0.01,0.39
2018-01-06 04:00:00,0.01,0.47
2018-01-06 05:00:00,0.01,0.51
2018-01-06 06:00:00,0.01,0.58
2018-01-06 07:00:00,0.0,0.58
2018-01-06 08:00:00,0.18,0.79
2018-01-06 09:00:00,0.56,1.07
2018-01-06 10:00:00,1.54,1.86
2018-01-06 11:00:00,3.27,2.43
2018-01-06 12:00:00,3.7,2.65
2018-01-06 13:00:00,1.88,2.21
2018-01-06 14:00:00,0.85,2.32
2018-01-06 15:00:00,0.7,2.31
2018-01-06 16:00:00,0.36,1.66
2018-01-06 17:00:00,0.03,2.59
2018-01-06 18:00:00,0.01,2.03
2018-01-06 19:00:00,0.01,1.21
2018-01-06 20:00:00,0.01,0.9
2018-01-06 21:00:00,0.01,0.87
2018-01-06 22:00:00,0.01,0.66
2018-01-06 23:00:00,0.01,0.44
2018-01-07 00:00:00,0.01,0.44
2018-01-07 01:00:00,0.01,0.42
2018-01-07 02:00:00,0.01,0.43
2018-01-07 03:00:00,0.01,0.42
2018-01-07 04:00:00,0.01,0.43
2018-01-07 05:00:00,0.01,0.42
2018-01-07 06:00:00,0.01,0.41
2018-01-07 07:00:00,0.01,0.49
2018-01-07 08:00:00,0.08,0.92
2018-01-07 09:00:00,0.67,0.67
2018-01-07 10:00:00,0.8,1.21
2018-01-07 11:00:00,0.73,1.15
2018-01-07 12:00:00,0.61,0.86
2018-01-07 13:00:00,0.3,0.52
2018-01-07 14:00:00,0.22,1.38
2018-01-07 15:00:00,0.22,1.41
2018-01-07 16:00:00,0.09,1.48
2018-01-07 17:00:00,0.0,1.6
2018-01-07 18:00:00,0.01,1.61
2018-01-07 19:00:00,0.01,0.99
2018-01-07 20:00:00,0.01,0.99
2018-01-07 21:00:00,0.01,0.9
2018-01-07 22:00:00,0.01,0.67
2018-01-07 23:00:00,0.01,0.53
2018-01-08 00:00:00,0.01,0.51
2018-01-08 01:00:00,0.01,0.47
2018-01-08 02:00:00,0.01,0.45
2018-01-08 03:00:00,0.01,0.48
2018-01-08 04:00:00,0.01,0.44
2018-01-08 05:00:00,0.01,0.44
2018-01-08 06:00:00,0.01,0.53
2018-01-08 07:00:00,0.04,0.77
2018-01-08 08:00:00,0.66,1.13
2018-01-08 09:00:00,1.92,0.52
2018-01-08 10:00:00,2.83,0.35
2018-01-08 11:00:00,3.47,0.69
2018-01-08 12:00:00,3.81,0.81
2018-01-08 13:00:00,3.85,1.01
2018-01-08 14:00:00,3.56,0.87
2018-01-08 15:00:00,2.87,0.85
2018-01-08 16:00:00,1.59,0.88
2018-01-08 17:00:00,0.25,0.97
2018-01-08 18:00:00,0.01,1.56
2018-01-08 19:00:00,0.01,0.74
2018-01-08 20:00:00,0.01,0.61
2018-01-08 21:00:00,0.01,0.72
2018-01-08 22:00:00,0.01,0.8
2018-01-08 23:00:00,0.01,0.54
2018-01-09 00:00:00,0.01,0.48
2018-01-09 01:00:00,0.01,0.48
2018-01-09 02:00:00,0.01,0.41
2018-01-09 03:00:00,0.01,0.42
2018-01-09 04:00:00,0.01,0.42
2018-01-09 05:00:00,0.01,0.42
2018-01-09 06:00:00,0.01,0.51
2018-01-09 07:00:00,0.06,1.58
2018-01-09 08:00:00,0.67,3.0
2018-01-09 09:00:00,1.83,2.79
2018-01-09 10:00:00,2.67,0.94
2018-01-09 11:00:00,3.31,0.44
2018-01-09 12:00:00,3.75,0.34
2018-01-09 13:00:00,3.71,0.34
2018-01-09 14:00:00,3.46,1.09
2018-01-09 15:00:00,2.81,2.07
2018-01-09 16:00:00,1.44,1.37
2018-01-09 17:00:00,0.2,0.84
2018-01-09 18:00:00,0.01,0.98
2018-01-09 19:00:00,0.01,1.8
2018-01-09 20:00:00,0.01,1.11
2018-01-09 21:00:00,0.01,0.81
2018-01-09 22:00:00,0.01,0.54
2018-01-09 23:00:00,0.01,0.45
2018-01-10 00:00:00,0.01,0.44
2018-01-10 01:00:00,0.01,0.45
2018-01-10 02:00:00,0.01,0.43
2018-01-10 03:00:00,0.01,0.42
2018-01-10 04:00:00,0.01,0.53
2018-01-10 05:00:00,0.01,0.46
2018-01-10 06:00:00,0.01,0.45
2018-01-10 07:00:00,0.0,0.69
2018-01-10 08:00:00,0.1,1.46
2018-01-10 09:00:00,0.46,2.53
2018-01-10 10:00:00,0.7,1.37
2018-01-10 11:00:00,1.0,1.34
2018-01-10 12:00:00,1.71,2.46
2018-01-10 13:00:00,2.32,2.26
2018-01-10 14:00:00,2.82,0.81
2018-01-10 15:00:00,2.3,0.87
2018-01-10 16:00:00,1.47,0.62
2018-01-10 17:00:00,0.18,2.71
2018-01-10 18:00:00,0.01,1.56
2018-01-10 19:00:00,0.01,1.56
2018-01-10 20:00:00,0.0,1.03
2018-01-10 21:00:00,0.01,0.77
2018-01-10 22:00:00,0.01,0.49
2018-01-10 23:00:00,0.01,0.48
2018-01-11 00:00:00,0.01,0.59
2018-01-11 01:00:00,0.01,0.51
2018-01-11 02:00:00,0.01,0.46
2018-01-11 03:00:00,0.01,0.48
2018-01-11 04:00:00,0.01,0.46
2018-01-11 05:00:00,0.01,0.41
2018-01-11 06:00:00,0.01,0.51
2018-01-11 07:00:00,0.01,0.99
2018-01-11 08:00:00,0.37,0.51
2018-01-11 09:00:00,0.88,0.89
2018-01-11 10:00:00,1.77,0.51
2018-01-11 11:00:00,1.62,0.43
2018-01-11 12:00:00,1.99,0.43
2018-01-11 13:00:00,2.35,0.57
2018-01-11 14:00:00,2.67,0.46
2018-01-11 15:00:00,1.78,0.89
2018-01-11 16:00:00,0.94,0.77
2018-01-11 17:00:00,0.05,1.35
2018-01-11 18:00:00,0.01,1.24
2018-01-11 19:00:00,0.01,1.24
2018-01-11 20:00:00,0.01,0.93
2018-01-11 21:00:00,0.01,0.51
2018-01-11 22:00:00,0.01,0.46
2018-01-11 23:00:00,0.01,0.44
2018-01-12 00:00:00,0.01,0.43
2018-01-12 01:00:00,0.01,0.41
2018-01-12 02:00:00,0.01,0.43
2018-01-12 03:00:00,0.01,0.41
2018-01-12 04:00:00,0.01,0.4
2018-01-12 05:00:00,0.01,0.41
2018-01-12 06:00:00,0.01,0.92
2018-01-12 07:00:00,0.05,1.15
2018-01-12 08:00:00,0.7,0.82
2018-01-12 09:00:00,2.02,0.86
2018-01-12 10:00:00,3.01,1.53
2018-01-12 11:00:00,3.69,1.37
2018-01-12 12:00:00,4.01,1.14
2018-01-12 13:00:00,4.01,1.12
2018-01-12 14:00:00,3.69,0.63
2018-01-12 15:00:00,2.98,0.62
2018-01-12 16:00:00,1.74,0.6
2018-01-12 17:00:00,0.29,0.8
2018-01-12 18:00:00,0.01,0.5
2018-01-12 19:00:00,0.01,0.47
2018-01-12 20:00:00,0.01,0.81
2018-01-12 21:00:00,0.01,0.79
2018-01-12 22:00:00,0.01,0.59
2018-01-12 23:00:00,0.01,0.44
2018-01-13 00:00:00,0.01,0.43
2018-01-13 01:00:00,0.01,0.43
2018-01-13 02:00:00,0.01,0.55
2018-01-13 03:00:00,0.01,0.47
2018-01-13 04:00:00,0.01,0.41
2018-01-13 05:00:00,0.01,0.39
2018-01-13 06:00:00,0.01,0.56
2018-01-13 07:00:00,0.05,0.41
2018-01-13 08:00:00,0.67,1.06
2018-01-13 09:00:00,2.0,1.45
2018-01-13 10:00:00,2.96,1.32
2018-01-13 11:00:00,3.66,1.23
2018-01-13 12:00:00,3.97,1.07
2018-01-13 13:00:00,3.98,0.49
2018-01-13 14:00:00,3.67,0.45
2018-01-13 15:00:00,2.97,0.45
2018-01-13 16:00:00,1.72,0.76
2018-01-13 17:00:00,0.31,0.88
2018-01-13 18:00:00,0.01,0.98
2018-01-13 19:00:00,0.01,0.98
2018-01-13 20:00:00,0.01,0.48
2018-01-13 21:00:00,0.01,0.5
2018-01-13 22:00:00,0.01,0.44
2018-01-13 23:00:00,0.01,0.43
2018-01-14 00:00:00,0.01,0.45
2018-01-14 01:00:00,0.01,0.45
2018-01-14 02:00:00,0.01,0.43
2018-01-14 03:00:00,0.01,0.47
2018-01-14 04:00:00,0.01,0.42
2018-01-14 05:00:00,0.01,0.48
2018-01-14 06:00:00,0.01,0.71
2018-01-14 07:00:00,0.04,0.47
2018-01-14 08:00:00,0.65,0.77
2018-01-14 09:00:00,1.93,0.9
2018-01-14 10:00:00,2.86,1.01
2018-01-14 11:00:00,3.55,2.39
2018-01-14 12:00:00,3.91,2.63
2018-01-14 13:00:00,3.96,0.5
2018-01-14 14:00:00,3.65,0.58
2018-01-14 15:00:00,2.91,0.47
2018-01-14 16:00:00,1.62,0.42
2018-01-14 17:00:00,0.26,0.47
2018-01-14 18:00:00,0.01,0.6
2018-01-14 19:00:00,0.0,0.72
2018-01-14 20:00:00,0.01,0.65
2018-01-14 21:00:00,0.01,0.61
2018-01-14 22:00:00,0.01,0.6
2018-01-14 23:00:00,0.01,0.47
2018-01-15 00:00:00,0.01,0.42
2018-01-15 01:00:00,0.01,0.42
2018-01-15 02:00:00,0.01,0.43
2018-01-15 03:00:00,0.01,0.4
2018-01-15 04:00:00,0.01,0.38
2018-01-15 05:00:00,0.01,0.41
2018-01-15 06:00:00,0.01,0.58
2018-01-15 07:00:00,0.04,0.51
2018-01-15 08:00:00,0.39,0.93
2018-01-15 09:00:00,1.25,1.03
2018-01-15 10:00:00,1.49,0.8
2018-01-15 11:00:00,1.8,0.77
2018-01-15 12:00:00,2.69,0.87
2018-01-15 13:00:00,1.86,0.79
2018-01-15 14:00:00,1.51,0.83
2018-01-15 15:00:00,1.17,0.56
2018-01-15 16:00:00,0.35,0.84
2018-01-15 17:00:00,0.02,1.06
2018-01-15 18:00:00,0.01,1.26
2018-01-15 19:00:00,0.01,0.68
2018-01-15 20:00:00,0.01,0.85
2018-01-15 21:00:00,0.01,0.63
2018-01-15 22:00:00,0.01,0.84
2018-01-15 23:00:00,0.01,1.1
2018-01-16 00:00:00,0.01,0.72
2018-01-16 01:00:00,0.01,0.46
2018-01-16 02:00:00,0.01,0.43
2018-01-16 03:00:00,0.01,0.44
2018-01-16 04:00:00,0.01,0.4
2018-01-16 05:00:00,0.01,0.43
2018-01-16 06:00:00,0.01,0.62
2018-01-16 07:00:00,0.0,0.55
2018-01-16 08:00:00,0.05,0.92
2018-01-16 09:00:00,0.3,1.26
2018-01-16 10:00:00,0.42,2.15
2018-01-16 11:00:00,0.54,2.49
2018-01-16 12:00:00,0.58,0.93
2018-01-16 13:00:00,0.7,0.9
2018-01-16 14:00:00,0.89,0.73
2018-01-16 15:00:00,0.57,0.82
2018-01-16 16:00:00,0.21,1.46
2018-01-16 17:00:00,0.0,1.41
2018-01-16 18:00:00,0.01,1.08
2018-01-16 19:00:00,0.01,1.07
2018-01-16 20:00:00,0.01,1.06
2018-01-16 21:00:00,0.01,0.76
2018-01-16 22:00:00,0.01,0.65
2018-01-16 23:00:00,0.01,0.46
2018-01-17 00:00:00,0.01,0.58
2018-01-17 01:00:00,0.01,0.52
2018-01-17 02:00:00,0.01,0.48
2018-01-17 03:00:00,0.01,0.49
2018-01-17 04:00:00,0.01,0.46
2018-01-17 05:00:00,0.01,0.49
2018-01-17 06:00:00,0.0,0.61
2018-01-17 07:00:00,0.04,1.25
2018-01-17 08:00:00,0.75,1.49
2018-01-17 09:00:00,2.16,0.77
2018-01-17 10:00:00,3.2,2.46
2018-01-17 11:00:00,3.9,2.38
2018-01-17 12:00:00,4.24,0.68
2018-01-17 13:00:00,4.28,0.58
2018-01-17 14:00:00,3.93,1.08
2018-01-17 15:00:00,3.22,0.74
2018-01-17 16:00:00,1.94,0.91
2018-01-17 17:00:00,0.33,1.01
2018-01-17 18:00:00,0.01,1.13
2018-01-17 19:00:00,0.01,1.28
2018-01-17 20:00:00,0.0,1.14
2018-01-17 21:00:00,0.01,0.81
2018-01-17 22:00:00,0.01,0.73
2018-01-17 23:00:00,0.01,0.45
2018-01-18 00:00:00,0.01,0.44
2018-01-18 01:00:00,0.01,0.42
2018-01-18 02:00:00,0.01,0.41
2018-01-18 03:00:00,0.01,0.43
2018-01-18 04:00:00,0.01,0.4
2018-01-18 05:00:00,0.01,0.48
2018-01-18 06:00:00,0.01,0.7
2018-01-18 07:00:00,0.0,0.6
2018-01-18 08:00:00,0.15,0.79
2018-01-18 09:00:00,0.47,1.38
2018-01-18 10:00:00,0.62,1.04
2018-01-18 11:00:00,1.15,0.99
2018-01-18 12:00:00,2.32,2.6
2018-01-18 13:00:00,2.26,0.92
2018-01-18 14:00:00,1.39,0.84
2018-01-18 15:00:00,1.19,0.82
2018-01-18 16:00:00,0.53,1.34
2018-01-18 17:00:00,0.03,0.88
2018-01-18 18:00:00,0.01,1.44
2018-01-18 19:00:00,0.01,1.04
2018-01-18 20:00:00,0.01,0.77
2018-01-18 21:00:00,0.01,0.88
2018-01-18 22:00:00,0.01,0.66
2018-01-18 23:00:00,0.01,0.55
2018-01-19 00:00:00,0.01,0.48
2018-01-19 01:00:00,0.01,0.48
2018-01-19 02:00:00,0.01,0.44
2018-01-19 03:00:00,0.01,0.41
2018-01-19 04:00:00,0.01,0.41
2018-01-19 05:00:00,0.01,0.4
2018-01-19 06:00:00,0.01,0.57
2018-01-19 07:00:00,0.0,0.65
2018-01-19 08:00:00,0.14,0.76
2018-01-19 09:00:00,0.51,0.71
2018-01-19 10:00:00,0.9,0.69
2018-01-19 11:00:00,0.8,2.4
2018-01-19 12:00:00,0.9,1.4
2018-01-19 13:00:00,1.05,2.35
2018-01-19 14:00:00,1.51,2.27
2018-01-19 15:00:00,0.86,2.27
2018-01-19 16:00:00,0.35,1.61
2018-01-19 17:00:00,0.05,2.52
2018-01-19 18:00:00,0.01,1.62
2018-01-19 19:00:00,0.01,0.9
2018-01-19 20:00:00,0.01,0.98
2018-01-19 21:00:00,0.01,0.98
2018-01-19 22:00:00,0.01,1.03
2018-01-19 23:00:00,0.01,0.81
2018-01-20 00:00:00,0.01,0.51
2018-01-20 01:00:00,0.01,0.43
2018-01-20 02:00:00,0.01,0.48
2018-01-20 03:00:00,0.01,0.54
2018-01-20 04:00:00,0.01,0.46
2018-01-20 05:00:00,0.01,0.43
2018-01-20 06:00:00,0.01,0.44
2018-01-20 07:00:00,0.01,0.42
2018-01-20 08:00:00,0.15,0.61
2018-01-20 09:00:00,0.58,0.7
2018-01-20 10:00:00,0.83,0.64
2018-01-20 11:00:00,1.27,1.58
2018-01-20 12:00:00,3.4,0.88
2018-01-20 13:00:00,2.34,0.64
2018-01-20 14:00:00,1.0,0.61
2018-01-20 15:00:00,0.65,0.54
2018-01-20 16:00:00,0.25,0.9
2018-01-20 17:00:00,0.02,0.96
2018-01-20 18:00:00,0.01,1.07
2018-01-20 19:00:00,0.01,1.12
2018-01-20 20:00:00,0.01,0.96
2018-01-20 21:00:00,0.01,0.74
2018-01-20 22:00:00,0.01,0.65
2018-01-20 23:00:00,0.01,0.52
2018-01-21 00:00:00,0.01,0.47
2018-01-21 01:00:00,0.01,0.48
2018-01-21 02:00:00,0.01,0.47
2018-01-21 03:00:00,0.01,0.46
2018-01-21 04:00:00,0.01,0.55
2018-01-21 05:00:00,0.01,0.47
2018-01-21 06:00:00,0.01,0.45
2018-01-21 07:00:00,0.01,0.6
2018-01-21 08:00:00,0.03,1.1
2018-01-21 09:00:00,0.07,0.71
2018-01-21 10:00:00,0.15,0.7
2018-01-21 11:00:00,0.36,1.0
2018-01-21 12:00:00,0.7,1.09
2018-01-21 13:00:00,0.46,0.95
2018-01-21 14:00:00,1.09,1.03
2018-01-21 15:00:00,0.43,0.98
2018-01-21 16:00:00,0.1,0.82
2018-01-21 17:00:00,0.06,1.0
2018-01-21 18:00:00,0.01,1.02
2018-01-21 19:00:00,0.01,0.99
2018-01-21 20:00:00,0.0,0.82
2018-01-21 21:00:00,0.01,0.85
2018-01-21 22:00:00,0.01,0.69
2018-01-21 23:00:00,0.01,0.52
2018-01-22 00:00:00,0.01,0.48
2018-01-22 01:00:00,0.01,0.47
2018-01-22 02:00:00,0.01,0.45
2018-01-22 03:00:00,0.01,0.45
2018-01-22 04:00:00,0.01,0.44
2018-01-22 05:00:00,0.01,0.4
2018-01-22 06:00:00,0.01,0.52
2018-01-22 07:00:00,0.04,0.74
2018-01-22 08:00:00,0.71,0.5
2018-01-22 09:00:00,2.0,0.44
2018-01-22 10:00:00,2.97,0.49
2018-01-22 11:00:00,3.68,0.89
2018-01-22 12:00:00,4.08,1.1
2018-01-22 13:00:00,3.63,0.88
2018-01-22 14:00:00,3.87,0.42
2018-01-22 15:00:00,3.22,0.42
2018-01-22 16:00:00,2.01,0.89
2018-01-22 17:00:00,0.46,0.98
2018-01-22 18:00:00,0.01,1.24
2018-01-22 19:00:00,0.01,1.14
2018-01-22 20:00:00,0.01,0.9
2018-01-22 21:00:00,0.01,0.75
2018-01-22 22:00:00,0.01,0.75
2018-01-22 23:00:00,0.01,0.52
2018-01-23 00:00:00,0.01,0.49
2018-01-23 01:00:00,0.01,0.45
2018-01-23 02:00:00,0.01,0.46
2018-01-23 03:00:00,0.01,0.43
2018-01-23 04:00:00,0.01,0.43
2018-01-23 05:00:00,0.01,0.42
2018-01-23 06:00:00,0.01,0.52
2018-01-23 07:00:00,0.03,0.52
2018-01-23 08:00:00,0.78,0.71
2018-01-23 09:00:00,1.89,0.64
2018-01-23 10:00:00,2.79,0.63
2018-01-23 11:00:00,3.32,0.88
2018-01-23 12:00:00,3.86,0.94
2018-01-23 13:00:00,3.61,0.89
2018-01-23 14:00:00,3.66,0.93
2018-01-23 15:00:00,2.3,0.88
2018-01-23 16:00:00,1.44,0.91
2018-01-23 17:00:00,0.27,0.96
2018-01-23 18:00:00,0.01,1.43
2018-01-23 19:00:00,0.01,1.56
2018-01-23 20:00:00,0.01,1.1
2018-01-23 21:00:00,0.01,1.0
2018-01-23 22:00:00,0.01,1.08
2018-01-23 23:00:00,0.01,0.56
2018-01-24 00:00:00,0.01,0.49
2018-01-24 01:00:00,0.01,0.44
2018-01-24 02:00:00,0.01,0.46
2018-01-24 03:00:00,0.01,0.57
2018-01-24 04:00:00,0.01,0.47
2018-01-24 05:00:00,0.01,0.44
2018-01-24 06:00:00,0.01,0.54
2018-01-24 07:00:00,0.04,0.47
2018-01-24 08:00:00,0.74,0.99
2018-01-24 09:00:00,1.98,0.54
2018-01-24 10:00:00,2.89,0.38
2018-01-24 11:00:00,3.51,0.37
2018-01-24 12:00:00,3.75,0.93
2018-01-24 13:00:00,3.7,0.88
2018-01-24 14:00:00,3.71,0.45
2018-01-24 15:00:00,3.01,0.51
2018-01-24 16:00:00,1.93,0.87
2018-01-24 17:00:00,0.41,0.95
2018-01-24 18:00:00,0.01,1.4
2018-01-24 19:00:00,0.01,1.22
2018-01-24 20:00:00,0.01,0.78
2018-01-24 21:00:00,0.01,0.71
2018-01-24 22:00:00,0.01,0.75
2018-01-24 23:00:00,0.01,0.55
2018-01-25 00:00:00,0.01,0.5
2018-01-25 01:00:00,0.01,0.48
2018-01-25 02:00:00,0.01,0.49
2018-01-25 03:00:00,0.01,0.45
2018-01-25 04:00:00,0.01,0.44
2018-01-25 05:00:00,0.01,0.45
2018-01-25 06:00:00,0.01,0.55
2018-01-25 07:00:00,0.08,0.64
2018-01-25 08:00:00,0.72,0.96
2018-01-25 09:00:00,1.8,0.54
2018-01-25 10:00:00,2.64,0.66
2018-01-25 11:00:00,3.52,0.83
2018-01-25 12:00:00,3.69,0.9
2018-01-25 13:00:00,4.05,0.89
2018-01-25 14:00:00,3.42,0.85
2018-01-25 15:00:00,2.06,0.88
2018-01-25 16:00:00,0.75,0.99
2018-01-25 17:00:00,0.14,1.18
2018-01-25 18:00:00,0.01,1.01
2018-01-25 19:00:00,0.01,0.94
2018-01-25 20:00:00,0.01,0.86
2018-01-25 21:00:00,0.01,0.87
2018-01-25 22:00:00,0.01,0.69
2018-01-25 23:00:00,0.01,0.52
2018-01-26 00:00:00,0.01,0.47
2018-01-26 01:00:00,0.01,0.48
2018-01-26 02:00:00,0.01,0.46
2018-01-26 03:00:00,0.01,0.46
2018-01-26 04:00:00,0.01,0.46
2018-01-26 05:00:00,0.01,0.45
2018-01-26 06:00:00,0.01,0.54
2018-01-26 07:00:00,0.0,0.72
2018-01-26 08:00:00,0.12,1.02
2018-01-26 09:00:00,0.23,0.88
2018-01-26 10:00:00,0.59,0.85
2018-01-26 11:00:00,0.77,0.79
2018-01-26 12:00:00,0.78,1.01
2018-01-26 13:00:00,0.85,1.14
2018-01-26 14:00:00,1.27,0.92
2018-01-26 15:00:00,0.21,0.91
2018-01-26 16:00:00,0.1,0.91
2018-01-26 17:00:00,0.0,0.61
2018-01-26 18:00:00,0.01,1.14
2018-01-26 19:00:00,0.01,1.36
2018-01-26 20:00:00,0.01,0.86
2018-01-26 21:00:00,0.01,1.05
2018-01-26 22:00:00,0.01,1.17
2018-01-26 23:00:00,0.01,0.81
2018-01-27 00:00:00,0.01,0.53
2018-01-27 01:00:00,0.01,0.54
2018-01-27 02:00:00,0.01,0.53
2018-01-27 03:00:00,0.01,0.6
2018-01-27 04:00:00,0.01,0.51
2018-01-27 05:00:00,0.01,0.48
2018-01-27 06:00:00,0.01,0.49
2018-01-27 07:00:00,0.0,0.48
2018-01-27 08:00:00,0.15,0.68
2018-01-27 09:00:00,0.29,1.01
2018-01-27 10:00:00,0.52,0.89
2018-01-27 11:00:00,0.95,2.18
2018-01-27 12:00:00,0.87,0.92
2018-01-27 13:00:00,1.35,2.59
2018-01-27 14:00:00,2.12,2.66
2018-01-27 15:00:00,1.39,1.18
2018-01-27 16:00:00,0.74,0.82
2018-01-27 17:00:00,0.08,0.83
2018-01-27 18:00:00,0.01,1.56
2018-01-27 19:00:00,0.01,1.4
2018-01-27 20:00:00,0.01,0.94
2018-01-27 21:00:00,0.01,0.95
2018-01-27 22:00:00,0.01,0.81
2018-01-27 23:00:00,0.01,0.56
2018-01-28 00:00:00,0.01,0.55
2018-01-28 01:00:00,0.01,0.55
2018-01-28 02:00:00,0.01,0.55
2018-01-28 03:00:00,0.01,0.54
2018-01-28 04:00:00,0.01,0.6
2018-01-28 05:00:00,0.01,0.49
2018-01-28 06:00:00,0.01,0.51
2018-01-28 07:00:00,0.04,0.5
2018-01-28 08:00:00,0.69,0.74
2018-01-28 09:00:00,0.79,0.75
2018-01-28 10:00:00,2.11,1.65
2018-01-28 11:00:00,3.49,1.39
2018-01-28 12:00:00,3.89,0.48
2018-01-28 13:00:00,3.93,0.48
2018-01-28 14:00:00,3.69,0.62
2018-01-28 15:00:00,3.11,1.16
2018-01-28 16:00:00,2.01,1.49
