time,generation,consumption
2018-01-07 16:00:00,0.07,1.15
2018-01-07 17:00:00,0.02,1.79
2018-01-07 18:00:00,0.0,3.05
2018-01-07 19:00:00,0.0,1.1
2018-01-07 20:00:00,0.0,1.24
2018-01-07 21:00:00,0.0,1.07
2018-01-07 22:00:00,0.0,0.83
2018-01-07 23:00:00,0.0,0.85
2018-01-08 00:00:00,0.0,0.96
2018-01-08 01:00:00,0.0,0.65
2018-01-08 02:00:00,0.0,0.35
2018-01-08 03:00:00,0.0,0.31
2018-01-08 04:00:00,0.0,0.29
2018-01-08 05:00:00,0.0,0.29
2018-01-08 06:00:00,0.0,0.69
2018-01-08 07:00:00,0.0,0.69
2018-01-08 08:00:00,0.43,0.54
2018-01-08 09:00:00,1.52,0.61
2018-01-08 10:00:00,3.33,0.43
2018-01-08 11:00:00,3.73,1.31
2018-01-08 12:00:00,3.87,1.41
2018-01-08 13:00:00,3.77,1.47
2018-01-08 14:00:00,3.36,1.21
2018-01-08 15:00:00,2.21,0.71
2018-01-08 16:00:00,0.09,1.25
2018-01-08 17:00:00,0.01,3.26
2018-01-08 18:00:00,0.01,2.28
2018-01-08 19:00:00,0.0,1.05
2018-01-08 20:00:00,0.0,1.21
2018-01-08 21:00:00,0.0,1.24
2018-01-08 22:00:00,0.0,2.42
2018-01-08 23:00:00,0.0,2.42
2018-01-09 00:00:00,0.0,0.79
2018-01-09 01:00:00,0.0,0.36
2018-01-09 02:00:00,0.0,3.12
2018-01-09 03:00:00,0.0,0.65
2018-01-09 04:00:00,0.0,0.38
2018-01-09 05:00:00,0.0,0.45
2018-01-09 06:00:00,0.0,1.26
2018-01-09 07:00:00,0.01,1.91
2018-01-09 08:00:00,0.44,0.49
2018-01-09 09:00:00,1.5,0.66
2018-01-09 10:00:00,3.12,0.34
2018-01-09 11:00:00,3.55,0.32
2018-01-09 12:00:00,3.78,0.31
2018-01-09 13:00:00,3.58,0.39
2018-01-09 14:00:00,3.25,0.33
2018-01-09 15:00:00,2.21,2.56
2018-01-09 16:00:00,0.16,3.52
2018-01-09 17:00:00,0.03,1.92
2018-01-09 18:00:00,0.01,1.15
2018-01-09 19:00:00,0.0,6.06
2018-01-09 20:00:00,0.0,2.67
2018-01-09 21:00:00,0.0,0.83
2018-01-09 22:00:00,0.0,2.48
2018-01-09 23:00:00,0.0,2.18
2018-01-10 00:00:00,0.0,0.72
2018-01-10 01:00:00,0.0,0.37
2018-01-10 02:00:00,0.0,0.47
2018-01-10 03:00:00,0.0,0.36
2018-01-10 04:00:00,0.0,0.35
2018-01-10 05:00:00,0.0,0.44
2018-01-10 06:00:00,0.0,0.56
2018-01-10 07:00:00,0.01,2.58
2018-01-10 08:00:00,0.07,2.42
2018-01-10 09:00:00,0.34,1.35
2018-01-10 10:00:00,0.52,0.39
2018-01-10 11:00:00,0.74,0.5
2018-01-10 12:00:00,1.36,1.91
2018-01-10 13:00:00,1.96,0.29
2018-01-10 14:00:00,2.53,0.31
2018-01-10 15:00:00,1.94,0.3
2018-01-10 16:00:00,0.35,0.4
2018-01-10 17:00:00,0.03,0.48
2018-01-10 18:00:00,0.01,0.89
2018-01-10 19:00:00,0.0,1.08
2018-01-10 20:00:00,0.0,0.99
2018-01-10 21:00:00,0.0,1.13
2018-01-10 22:00:00,0.0,1.2
2018-01-10 23:00:00,0.0,1.35
2018-01-11 00:00:00,0.0,4.0
2018-01-11 01:00:00,0.0,0.33
2018-01-11 02:00:00,0.0,0.32
2018-01-11 03:00:00,0.0,0.32
2018-01-11 04:00:00,0.0,0.31
2018-01-11 05:00:00,0.0,0.31
2018-01-11 06:00:00,0.0,0.46
2018-01-11 07:00:00,0.01,1.19
2018-01-11 08:00:00,0.3,1.36
2018-01-11 09:00:00,0.73,0.39
2018-01-11 10:00:00,1.68,0.38
2018-01-11 11:00:00,1.52,0.45
2018-01-11 12:00:00,1.78,0.36
2018-01-11 13:00:00,2.12,0.35
2018-01-11 14:00:00,2.4,0.5
2018-01-11 15:00:00,1.46,0.78
2018-01-11 16:00:00,0.3,0.64
2018-01-11 17:00:00,0.02,0.54
2018-01-11 18:00:00,0.01,0.86
2018-01-11 19:00:00,0.0,3.38
2018-01-11 20:00:00,0.0,3.24
2018-01-11 21:00:00,0.0,1.1
2018-01-11 22:00:00,0.0,0.8
2018-01-11 23:00:00,0.0,0.99
2018-01-12 00:00:00,0.0,0.95
2018-01-12 01:00:00,0.0,0.83
2018-01-12 02:00:00,0.0,0.39
2018-01-12 03:00:00,0.0,0.29
2018-01-12 04:00:00,0.0,0.38
2018-01-12 05:00:00,0.0,1.03
2018-01-12 06:00:00,0.0,0.68
2018-01-12 07:00:00,0.0,0.58
2018-01-12 08:00:00,0.48,0.34
2018-01-12 09:00:00,1.76,0.88
2018-01-12 10:00:00,3.55,0.86
2018-01-12 11:00:00,3.97,0.73
2018-01-12 12:00:00,4.06,0.7
2018-01-12 13:00:00,3.89,0.75
2018-01-12 14:00:00,3.48,0.81
2018-01-12 15:00:00,2.49,0.67
2018-01-12 16:00:00,0.13,0.83
2018-01-12 17:00:00,0.02,0.58
2018-01-12 18:00:00,0.01,0.52
2018-01-12 19:00:00,0.0,0.45
2018-01-12 20:00:00,0.0,0.68
2018-01-12 21:00:00,0.0,1.03
2018-01-12 22:00:00,0.0,0.98
2018-01-12 23:00:00,0.0,1.01
2018-01-13 00:00:00,0.0,0.63
2018-01-13 01:00:00,0.0,0.52
2018-01-13 02:00:00,0.0,0.53
2018-01-13 03:00:00,0.0,0.7
2018-01-13 04:00:00,0.0,0.66
2018-01-13 05:00:00,0.0,0.96
2018-01-13 06:00:00,0.0,0.54
2018-01-13 07:00:00,0.0,0.61
2018-01-13 08:00:00,0.47,0.42
2018-01-13 09:00:00,1.73,0.5
2018-01-13 10:00:00,3.51,0.35
2018-01-13 11:00:00,3.92,0.48
2018-01-13 12:00:00,4.01,0.74
2018-01-13 13:00:00,3.89,1.87
2018-01-13 14:00:00,3.46,1.58
2018-01-13 15:00:00,2.5,0.84
2018-01-13 16:00:00,0.13,0.45
2018-01-13 17:00:00,0.02,0.33
2018-01-13 18:00:00,0.01,0.34
2018-01-13 19:00:00,0.0,0.31
2018-01-13 20:00:00,0.0,0.38
2018-01-13 21:00:00,0.0,0.72
2018-01-13 22:00:00,0.0,1.08
2018-01-13 23:00:00,0.0,0.88
2018-01-14 00:00:00,0.0,0.74
2018-01-14 01:00:00,0.0,0.61
2018-01-14 02:00:00,0.0,0.48
2018-01-14 03:00:00,0.0,0.47
2018-01-14 04:00:00,0.0,0.57
2018-01-14 05:00:00,0.0,1.2
2018-01-14 06:00:00,0.0,0.58
2018-01-14 07:00:00,0.0,0.39
2018-01-14 08:00:00,0.47,0.38
2018-01-14 09:00:00,1.73,0.68
2018-01-14 10:00:00,3.35,1.62
2018-01-14 11:00:00,3.78,0.33
2018-01-14 12:00:00,3.9,0.32
2018-01-14 13:00:00,3.8,0.54
2018-01-14 14:00:00,3.41,0.6
2018-01-14 15:00:00,2.46,0.69
2018-01-14 16:00:00,0.18,1.29
2018-01-14 17:00:00,0.03,3.01
2018-01-14 18:00:00,0.01,3.0
2018-01-14 19:00:00,0.0,1.17
2018-01-14 20:00:00,0.0,1.21
2018-01-14 21:00:00,0.0,1.23
2018-01-14 22:00:00,0.0,0.83
2018-01-14 23:00:00,0.0,0.66
2018-01-15 00:00:00,0.0,0.37
2018-01-15 01:00:00,0.0,0.46
2018-01-15 02:00:00,0.0,0.5
2018-01-15 03:00:00,0.0,0.69
2018-01-15 04:00:00,0.0,0.44
2018-01-15 05:00:00,0.0,0.96
2018-01-15 06:00:00,0.0,0.48
2018-01-15 07:00:00,0.02,0.47
2018-01-15 08:00:00,0.31,0.49
2018-01-15 09:00:00,1.2,0.28
2018-01-15 10:00:00,1.3,0.29
2018-01-15 11:00:00,1.5,0.56
2018-01-15 12:00:00,2.43,0.77
2018-01-15 13:00:00,1.64,0.66
2018-01-15 14:00:00,1.21,1.26
2018-01-15 15:00:00,0.91,1.44
2018-01-15 16:00:00,0.26,0.51
2018-01-15 17:00:00,0.0,0.38
2018-01-15 18:00:00,0.01,1.57
2018-01-15 19:00:00,0.0,0.72
2018-01-15 20:00:00,0.0,0.94
2018-01-15 21:00:00,0.0,0.69
2018-01-15 22:00:00,0.0,0.71
2018-01-15 23:00:00,0.0,0.57
2018-01-16 00:00:00,0.0,0.68
2018-01-16 01:00:00,0.0,0.72
2018-01-16 02:00:00,0.0,0.5
2018-01-16 03:00:00,0.0,0.5
2018-01-16 04:00:00,0.0,0.44
2018-01-16 05:00:00,0.0,1.01
2018-01-16 06:00:00,0.0,0.6
2018-01-16 07:00:00,0.01,0.63
2018-01-16 08:00:00,0.03,0.65
2018-01-16 09:00:00,0.22,1.06
2018-01-16 10:00:00,0.31,1.2
2018-01-16 11:00:00,0.4,0.88
2018-01-16 12:00:00,0.43,1.48
2018-01-16 13:00:00,0.52,2.93
2018-01-16 14:00:00,0.65,1.65
2018-01-16 15:00:00,0.43,1.29
2018-01-16 16:00:00,0.16,0.76
2018-01-16 17:00:00,0.02,1.57
2018-01-16 18:00:00,0.01,1.24
2018-01-16 19:00:00,0.0,3.06
2018-01-16 20:00:00,0.0,1.46
2018-01-16 21:00:00,0.0,1.15
2018-01-16 22:00:00,0.0,0.95
2018-01-16 23:00:00,0.0,0.42
2018-01-17 00:00:00,0.0,0.28
2018-01-17 01:00:00,0.0,0.68
2018-01-17 02:00:00,0.0,0.6
2018-01-17 03:00:00,0.0,0.64
2018-01-17 04:00:00,0.0,0.49
2018-01-17 05:00:00,0.0,0.62
2018-01-17 06:00:00,0.0,0.89
2018-01-17 07:00:00,0.0,0.69
2018-01-17 08:00:00,0.56,0.89
2018-01-17 09:00:00,2.07,0.51
2018-01-17 10:00:00,3.8,0.45
2018-01-17 11:00:00,4.23,0.79
2018-01-17 12:00:00,4.32,0.99
2018-01-17 13:00:00,4.17,4.14
2018-01-17 14:00:00,3.7,4.39
2018-01-17 15:00:00,2.84,3.28
2018-01-17 16:00:00,0.33,1.2
2018-01-17 17:00:00,0.03,0.91
2018-01-17 18:00:00,0.01,1.97
2018-01-17 19:00:00,0.0,1.98
2018-01-17 20:00:00,0.0,1.34
2018-01-17 21:00:00,0.0,0.91
2018-01-17 22:00:00,0.0,0.51
2018-01-17 23:00:00,0.0,0.37
2018-01-18 00:00:00,0.0,0.48
2018-01-18 01:00:00,0.0,0.49
2018-01-18 02:00:00,0.0,0.54
2018-01-18 03:00:00,0.0,0.49
2018-01-18 04:00:00,0.0,0.87
2018-01-18 05:00:00,0.0,0.95
2018-01-18 06:00:00,0.0,0.63
2018-01-18 07:00:00,0.01,0.43
2018-01-18 08:00:00,0.11,0.77
2018-01-18 09:00:00,0.35,1.0
2018-01-18 10:00:00,0.45,0.74
2018-01-18 11:00:00,0.86,0.59
2018-01-18 12:00:00,1.88,1.08
2018-01-18 13:00:00,1.81,0.6
2018-01-18 14:00:00,1.08,0.5
2018-01-18 15:00:00,0.9,0.6
2018-01-18 16:00:00,0.39,0.86
2018-01-18 17:00:00,0.02,0.63
2018-01-18 18:00:00,0.01,1.05
2018-01-18 19:00:00,0.0,4.69
2018-01-18 20:00:00,0.0,4.31
2018-01-18 21:00:00,0.0,4.59
2018-01-18 22:00:00,0.0,2.24
2018-01-18 23:00:00,0.0,0.62
2018-01-19 00:00:00,0.0,0.45
2018-01-19 01:00:00,0.0,0.46
2018-01-19 02:00:00,0.0,0.43
2018-01-19 03:00:00,0.0,0.59
2018-01-19 04:00:00,0.0,0.74
2018-01-19 05:00:00,0.0,0.82
2018-01-19 06:00:00,0.0,0.47
2018-01-19 07:00:00,0.0,0.73
2018-01-19 08:00:00,0.1,1.43
2018-01-19 09:00:00,0.38,1.61
2018-01-19 10:00:00,0.68,0.83
2018-01-19 11:00:00,0.59,1.02
2018-01-19 12:00:00,0.66,1.15
2018-01-19 13:00:00,0.78,1.2
2018-01-19 14:00:00,1.16,1.17
2018-01-19 15:00:00,0.64,0.72
2018-01-19 16:00:00,0.26,0.51
2018-01-19 17:00:00,0.02,0.84
2018-01-19 18:00:00,0.01,1.58
2018-01-19 19:00:00,0.0,4.56
2018-01-19 20:00:00,0.0,1.15
2018-01-19 21:00:00,0.0,1.15
2018-01-19 22:00:00,0.0,1.13
2018-01-19 23:00:00,0.0,0.36
2018-01-20 00:00:00,0.0,0.3
2018-01-20 01:00:00,0.0,0.28
2018-01-20 02:00:00,0.0,0.26
2018-01-20 03:00:00,0.0,0.29
2018-01-20 04:00:00,0.0,0.34
2018-01-20 05:00:00,0.0,0.48
2018-01-20 06:00:00,0.0,0.65
2018-01-20 07:00:00,0.01,0.49
2018-01-20 08:00:00,0.11,0.48
2018-01-20 09:00:00,0.44,0.47
2018-01-20 10:00:00,0.62,0.79
2018-01-20 11:00:00,0.99,0.47
2018-01-20 12:00:00,3.2,2.93
2018-01-20 13:00:00,2.02,1.87
2018-01-20 14:00:00,0.74,0.4
2018-01-20 15:00:00,0.48,0.32
2018-01-20 16:00:00,0.18,0.44
2018-01-20 17:00:00,0.01,3.0
2018-01-20 18:00:00,0.01,4.03
2018-01-20 19:00:00,0.0,4.36
2018-01-20 20:00:00,0.0,4.21
2018-01-20 21:00:00,0.0,0.69
2018-01-20 22:00:00,0.0,0.61
2018-01-20 23:00:00,0.0,0.64
2018-01-21 00:00:00,0.0,0.62
2018-01-21 01:00:00,0.0,0.45
2018-01-21 02:00:00,0.0,0.44
2018-01-21 03:00:00,0.0,0.43
2018-01-21 04:00:00,0.0,0.34
2018-01-21 05:00:00,0.0,0.39
2018-01-21 06:00:00,0.0,0.34
2018-01-21 07:00:00,0.01,0.54
2018-01-21 08:00:00,0.02,0.38
2018-01-21 09:00:00,0.05,0.57
2018-01-21 10:00:00,0.11,0.48
2018-01-21 11:00:00,0.27,0.81
2018-01-21 12:00:00,0.52,3.49
2018-01-21 13:00:00,0.34,3.88
2018-01-21 14:00:00,0.81,4.04
2018-01-21 15:00:00,0.32,2.17
2018-01-21 16:00:00,0.08,0.89
2018-01-21 17:00:00,0.04,1.44
2018-01-21 18:00:00,0.01,1.66
2018-01-21 19:00:00,0.0,0.61
2018-01-21 20:00:00,0.0,1.68
2018-01-21 21:00:00,0.0,0.81
2018-01-21 22:00:00,0.0,1.96
2018-01-21 23:00:00,0.0,1.61
2018-01-22 00:00:00,0.0,1.28
2018-01-22 01:00:00,0.0,0.71
2018-01-22 02:00:00,0.0,0.58
2018-01-22 03:00:00,0.0,0.36
2018-01-22 04:00:00,0.0,0.39
2018-01-22 05:00:00,0.0,0.43
2018-01-22 06:00:00,0.0,0.47
2018-01-22 07:00:00,0.01,0.48
2018-01-22 08:00:00,0.55,0.45
2018-01-22 09:00:00,2.13,0.48
2018-01-22 10:00:00,3.44,0.64
2018-01-22 11:00:00,3.9,0.68
2018-01-22 12:00:00,4.06,0.59
2018-01-22 13:00:00,3.95,0.34
2018-01-22 14:00:00,3.62,0.34
2018-01-22 15:00:00,2.92,0.4
2018-01-22 16:00:00,0.63,0.61
2018-01-22 17:00:00,0.03,0.5
2018-01-22 18:00:00,0.01,0.98
2018-01-22 19:00:00,0.0,4.21
2018-01-22 20:00:00,0.0,4.32
2018-01-22 21:00:00,0.0,3.91
2018-01-22 22:00:00,0.0,2.14
2018-01-22 23:00:00,0.0,1.82
2018-01-23 00:00:00,0.0,0.43
2018-01-23 01:00:00,0.0,0.44
2018-01-23 02:00:00,0.0,0.47
2018-01-23 03:00:00,0.0,0.43
2018-01-23 04:00:00,0.0,0.52
2018-01-23 05:00:00,0.0,0.45
2018-01-23 06:00:00,0.0,1.78
2018-01-23 07:00:00,0.01,1.63
2018-01-23 08:00:00,0.61,1.68
2018-01-23 09:00:00,2.1,2.63
2018-01-23 10:00:00,3.21,1.6
2018-01-23 11:00:00,3.46,1.71
2018-01-23 12:00:00,3.79,0.52
2018-01-23 13:00:00,3.38,0.82
2018-01-23 14:00:00,3.33,2.89
2018-01-23 15:00:00,2.0,3.37
2018-01-23 16:00:00,0.62,0.77
2018-01-23 17:00:00,0.11,1.01
2018-01-23 18:00:00,0.01,0.9
2018-01-23 19:00:00,0.0,0.68
2018-01-23 20:00:00,0.0,0.95
2018-01-23 21:00:00,0.0,0.91
2018-01-23 22:00:00,0.0,1.01
2018-01-23 23:00:00,0.0,0.65
2018-01-24 00:00:00,0.0,0.59
2018-01-24 01:00:00,0.0,0.51
2018-01-24 02:00:00,0.0,0.52
2018-01-24 03:00:00,0.0,0.51
2018-01-24 04:00:00,0.0,0.54
2018-01-24 05:00:00,0.0,0.52
2018-01-24 06:00:00,0.0,0.52
2018-01-24 07:00:00,0.0,0.83
2018-01-24 08:00:00,0.57,0.62
2018-01-24 09:00:00,2.18,0.46
2018-01-24 10:00:00,3.33,0.31
2018-01-24 11:00:00,3.7,0.38
2018-01-24 12:00:00,3.71,0.53
2018-01-24 13:00:00,3.52,0.48
2018-01-24 14:00:00,3.42,0.41
2018-01-24 15:00:00,2.68,0.45
2018-01-24 16:00:00,0.57,0.6
2018-01-24 17:00:00,0.06,0.42
2018-01-24 18:00:00,0.01,0.5
2018-01-24 19:00:00,0.0,3.18
2018-01-24 20:00:00,0.0,1.33
2018-01-24 21:00:00,0.0,0.78
2018-01-24 22:00:00,0.0,1.19
2018-01-24 23:00:00,0.0,0.94
2018-01-25 00:00:00,0.0,0.42
2018-01-25 01:00:00,0.0,0.44
2018-01-25 02:00:00,0.0,0.31
2018-01-25 03:00:00,0.0,0.28
2018-01-25 04:00:00,0.0,0.39
2018-01-25 05:00:00,0.0,0.53
2018-01-25 06:00:00,0.0,0.57
2018-01-25 07:00:00,0.03,0.73
2018-01-25 08:00:00,0.59,0.58
2018-01-25 09:00:00,1.99,0.62
2018-01-25 10:00:00,2.94,0.43
2018-01-25 11:00:00,3.59,0.33
2018-01-25 12:00:00,3.58,0.33
2018-01-25 13:00:00,3.8,0.33
2018-01-25 14:00:00,3.01,0.32
2018-01-25 15:00:00,1.74,0.45
2018-01-25 16:00:00,0.53,0.43
2018-01-25 17:00:00,0.09,0.76
2018-01-25 18:00:00,0.01,2.13
2018-01-25 19:00:00,0.0,2.07
2018-01-25 20:00:00,0.0,3.87
2018-01-25 21:00:00,0.0,1.03
2018-01-25 22:00:00,0.0,0.97
2018-01-25 23:00:00,0.0,3.09
2018-01-26 00:00:00,0.0,1.04
2018-01-26 01:00:00,0.0,0.78
2018-01-26 02:00:00,0.0,0.45
2018-01-26 03:00:00,0.0,0.41
2018-01-26 04:00:00,0.0,0.49
2018-01-26 05:00:00,0.0,0.45
2018-01-26 06:00:00,0.0,0.51
2018-01-26 07:00:00,0.0,0.75
2018-01-26 08:00:00,0.09,0.59
2018-01-26 09:00:00,0.17,0.45
2018-01-26 10:00:00,0.44,0.73
2018-01-26 11:00:00,0.57,0.7
2018-01-26 12:00:00,0.58,0.6
2018-01-26 13:00:00,0.63,0.87
2018-01-26 14:00:00,0.97,1.44
2018-01-26 15:00:00,0.15,1.35
2018-01-26 16:00:00,0.07,0.55
2018-01-26 17:00:00,0.01,1.24
2018-01-26 18:00:00,0.01,2.12
2018-01-26 19:00:00,0.0,5.22
2018-01-26 20:00:00,0.0,4.0
2018-01-26 21:00:00,0.0,4.49
2018-01-26 22:00:00,0.0,2.46
2018-01-26 23:00:00,0.0,2.7
2018-01-27 00:00:00,0.0,0.34
2018-01-27 01:00:00,0.0,0.35
2018-01-27 02:00:00,0.0,0.34
2018-01-27 03:00:00,0.0,0.44
2018-01-27 04:00:00,0.0,0.45
2018-01-27 05:00:00,0.0,0.44
2018-01-27 06:00:00,0.0,0.36
2018-01-27 07:00:00,0.0,0.53
2018-01-27 08:00:00,0.11,0.82
2018-01-27 09:00:00,0.22,0.85
2018-01-27 10:00:00,0.39,1.42
2018-01-27 11:00:00,0.73,1.52
2018-01-27 12:00:00,0.64,1.09
2018-01-27 13:00:00,1.02,0.61
2018-01-27 14:00:00,1.72,0.66
2018-01-27 15:00:00,1.07,0.67
2018-01-27 16:00:00,0.51,3.42
2018-01-27 17:00:00,0.05,2.0
2018-01-27 18:00:00,0.01,0.39
2018-01-27 19:00:00,0.0,0.33
2018-01-27 20:00:00,0.0,0.33
2018-01-27 21:00:00,0.0,0.41
2018-01-27 22:00:00,0.0,6.18
2018-01-27 23:00:00,0.0,3.68
2018-01-28 00:00:00,0.0,1.8
2018-01-28 01:00:00,0.0,0.37
2018-01-28 02:00:00,0.0,0.39
2018-01-28 03:00:00,0.0,0.38
2018-01-28 04:00:00,0.0,0.38
2018-01-28 05:00:00,0.0,0.49
2018-01-28 06:00:00,0.0,0.59
2018-01-28 07:00:00,0.02,0.78
2018-01-28 08:00:00,0.55,0.68
2018-01-28 09:00:00,0.61,0.42
2018-01-28 10:00:00,2.02,2.75
2018-01-28 11:00:00,3.6,1.98
2018-01-28 12:00:00,3.79,0.69
2018-01-28 13:00:00,3.68,0.63
2018-01-28 14:00:00,3.36,0.62
2018-01-28 15:00:00,2.75,0.72
2018-01-28 16:00:00,0.89,0.9
